user_id,screen_name,created_at,text,favourites_count,retweet_count
21377466,GrrGina,2021-10-06T20:58:56Z,Coffee? Coffee,24749,0
1238232660113100801,OrdinaryProdigy,2021-10-06T20:58:56Z,starbucks coffee cake is immaculate,969,1
813888556791984128,webble_jsc,2021-10-06T20:58:55Z,I made a ice coffee...as a none coffee drinker/enjoyer i think i might die/nsrs,62717,0
44048326,AbleMcman,2021-10-06T20:58:53Z,@Chinchillazllla Ok: she has a point- it’s not like the English language would adopt oversaturated and ambiguous language with too many uses: now if you’ll excuse me time to take a big swig off coffee and read my combination english dictionary grammar guide…,26708,0
88397321,HouseJug,2021-10-06T20:58:52Z,@lornaquandt @DrGBuckingham The alphabet is a good place to start in because many of the words link in to the first letter like Confidence or Coffee (again likely different for ASL). Interested to know why you ask? I know the Deaf community is pretty protective of keeping Deaf culture part of sign,14482,0
303077687,SaritasSweet,2021-10-06T20:58:51Z,Dutch finally got my coffee right and now I’m anxious ✨ https://t.co/yXhmfW8U0x,3057,0
1424179731398729728,Erikjc123,2021-10-06T20:58:50Z,@AnllelaSagraa  Got me a coffee from Starbucks today it's a treat to do this but I get a white chocolate mocha with caramel triple shot sometimes a double shot but it's called a milky way it's strong bold and very sweet I'm sure you are too laugh haha,7,0
26345004,KToTheLow,2021-10-06T20:58:44Z,"I hit a wall everyday anytime between 3 and 5 pm, regardless of how much sleep I get, coffee I drink etc.. 

It never fails.",8457,0
1257712101159833603,WatsonFore,2021-10-06T20:58:42Z,Very intrigued by the welcome mat at the coffee shop: printed to look as if made of tiles that spell out the coffee shop’s name.,348,0
718150647342833664,Delvy_17,2021-10-06T20:58:42Z,@coffeeemblem Thank you so much Coffee!! Gonna be sure to rest up to get as good as i possibly can 😤😤,62838,0
324116705,damndee__,2021-10-06T20:58:41Z,I want coffee 🥺,44694,0
3368879119,pxretti,2021-10-06T20:58:41Z,feeling: sore but less nauseous. also my stomach hurts a lot lol maybe it’s the coffee i’ve drunk but i am not comfortable :( drinking plenty of water tho! ♡,227803,0
772770703682703361,grphcnvltywife,2021-10-06T20:58:39Z,"Me looking at the tracking for my coffee shipment, and then looking at the last half a bag in the cupboard.... https://t.co/TI9tD5atp1",69184,0
939509420,MADZ_DJ,2021-10-06T20:58:39Z,@GraceyGrey_ @JoeEllisE @francis__dj @TiaSkillman_x Don’t forget about coffee patron queen @sophiafr_ too,12928,0
1442541667379134474,smlehdarb,2021-10-06T20:58:36Z,"@wolfblitzer I had coffee and a bowel movement. All is well. Want to do a story on that , Wolf?",249,0
2598559010,Shadow_Fox01,2021-10-06T20:58:35Z,"@nerdsoupmonkey I’ve been fighting the urge for coffee for the last twenty minutes. Gave in to the Twitter urge, so not hopeful I can resist the coffee for much longer.",772,0
785641645471440896,BenBurelle,2021-10-06T20:58:34Z,"Forbidden Drinks:

1. OG Four Loko
2. Bacardi 151
3. Coffee after 3pm",2966,0
1396508496426770433,boytoybunnycunt,2021-10-06T20:58:29Z,i feel so grown up went to get myself a coffee before my birth control shot and now im waiting to get it😵‍💫 i drove myself even !!!,2359,0
41648742,Kennethdarnell,2021-10-06T20:52:06Z,I haven’t had coffee all day. IYKYK https://t.co/pY3NLomUW1,27394,0
41648742,Kennethdarnell,2021-10-06T20:58:28Z,@901living But once I start I don’t stop! I’ll legit drink coffee all damn day. THAT’S my issue.,27394,0
1000874285416747011,spn_enthusiast,2021-10-06T20:58:28Z,#WeAllKnowSomeoneWho is a b*tch before… and after coffee! 🤭,44347,3
4719049194,RantUnfeigned,2021-10-06T20:58:28Z,@chrislhayes $50. Just a tad more than a cup of coffee. 😜,81671,0
144843079,SeekonkPD,2021-10-06T20:58:26Z,Thank you to Dick’s Sporting Goods for their generous donation of Dunkin Donuts gifts cards to members of SPD as part of Coffee with a Cop Day. We greatly appreciate it!! https://t.co/bXFaM9t3v0,4838,0
1395190098271088640,LostCityCafe,2021-10-06T20:58:21Z,"According to research conducted by Samsung #STEM 1 kilogram of coffee grounds equals same 18 megajoules energy. #science #coffee #sustainable #Farmers #research 
https://t.co/UQzGZRF8af",120,0
857592727445295106,AmandaBallCS,2021-10-06T20:58:10Z,"When you feel sluggish during the workday, do you gravitate towards another cup of coffee?  Find out why napping, daydreaming, and breathing might give you more of the energy boost you are looking for by clicking the link below. https://t.co/BVQQyUcGWM",209,0
72656810,minholly_coffee,2021-10-06T20:58:09Z,Baespae let's go!! 😎🔥 https://t.co/F8bHMtpQey,43799,0
72656810,minholly_coffee,2021-10-06T19:52:25Z,@mingooktae Stay safe love 🥺🖤🖤🖤,43799,0
148573629,holy420shit,2021-10-06T20:58:06Z,@stephenxwelch my free coffee spot just switched back to plastic straws 👏 god is good,64088,0
148573629,holy420shit,2021-10-06T20:50:13Z,@stephenxwelch the classic coffee to analyst pipeline. diarrhetic dialectics.,64088,0
1045031572678869000,alliehanson06,2021-10-06T20:58:05Z,coffee is saving my life in college,23217,0
745956678558953472,bobthecat2016,2021-10-06T20:58:04Z,"Rainy day so I'm relaxing under the coffee table.
#CatsOfTwitter https://t.co/02snUBGueV",66553,1
1258576837271322624,sub_jams,2021-10-06T20:58:04Z,"I am kinda new to this, I’m trying to accept this is my place in life beneath the feet of women, can I pay for your coffee now? 
Findom paypig findomuk coffeeslave",103,0
1307521316715667456,AwedatAd,2021-10-06T20:58:02Z,No coffee no stomach pain 😅 https://t.co/1XprLCjBjd,6408,0
844701536,GraceWritingSer,2021-10-06T20:58:01Z,@marian1ibrarian @BethMooreLPM I’ve had many periods of life when the coffee shop was my only “quiet” place. One of my most transformative moments with the Lord took place over a London Fog in a coffee shop. That’s why I’ve made them such a big part of my novels.,59,0
225560152,SustainedNorth,2021-10-06T20:58:01Z,"@lauritadianita2 @tomhewittnews @HrrrlScouts @alaskascott I would avoid AK Coffee Roasters, on top of the not great treatment of employees the quality of the pizza has gone down while prices have gone up, I second Hungry Robot and East Ramp, Lemongrass...you can take out from each of these and order ahead.",6434,0
1282189477,joshduffney,2021-10-06T20:57:57Z,"@vNathanBennett Let me know if a virtual coffee would help.

Conversations often help me recover. :)",14187,0
907628025596006402,SelfCareKeri,2021-10-06T20:57:56Z,"@TwitterBusiness They don't seem to be on twitter but in our village is The Canvas Cafe and they are brilliant. Perfect coffee, tea, food 
#TweetASmallBiz @WomensInspireIE",3942,1
1369516626043928577,Aria_Adne,2021-10-06T20:57:55Z,@Digitalmorph @CosmonautMarcus @coffee_sl You can do that without being transphobic,13812,0
52495462,finnstra,2021-10-06T20:57:55Z,@mikedemarais no you have bad coffee:water ratios let me help you,24025,0
20178532,Carlhose,2021-10-06T20:57:53Z,@RachelEReilly French press for coffee. Only needs hot water and coffee.,5557,0
1138570606000128001,FelgueirasSimao,2021-10-06T20:57:53Z,@pedrodanielcsan @Visao_pt @doist A reason to buy visão and read it with a coffee. Remote work changed my life for the better.,2669,0
1395572127957274627,copsarecrap,2021-10-06T20:57:49Z,@sn_elle It was my favorite coffee cup for years,10453,0
2321473778,Maxwell_House,2021-10-06T20:57:49Z,@basicnoir But she did explain all the coffee hacks,3727,0
1331189274016960512,ETeam03842193,2021-10-06T20:57:48Z,@armar_gordon continue to be a coffee bean .. @AJCsports @BigFaceSportss @GeorgiaPrepMag @MiddleGeorgiaF @JustinDBaxley @GAVarsityRivals @GAEliteClassic @thelifeleague @SECrecruitnews @gobigrecruiting @JeremyO_Johnson https://t.co/mCxdsPDcw4,1544,0
3797678057,SOLEYJOON,2021-10-06T20:57:46Z,coffee and all the adlibs https://t.co/6MP8gruES7 https://t.co/8aboRI0Lfr,126044,0
1387427163016765443,PSU_EXY,2021-10-06T20:49:46Z,"Average day. I wake up early. Coffee, fresh air. Starts me off right. Can't recommend anything more. Mornings are gym with the players, then admin, phone calls, then a long lunch to prepare for afternoons. In the afternoon we train hard.
And then, I guess, twitter.
-Wymack https://t.co/gG5jlKZELy",2183,0
1387427163016765443,PSU_EXY,2021-10-06T20:57:46Z,"Coach, what is your favorite hobby? Besides Exy, I mean.
And what's your opinion on ear piercing? This is kind o… — 
Huh. Hobbies. I have dinner with friends. I drink coffee. I watch tv. I watch a lot of exy.
Piercings are ok. Tattoos are better.
-Wymack
https://t.co/EQu915RnpW",2183,0
2987658517,walkwithwilz,2021-10-06T20:57:44Z,"Morning Twitter, I didn't catch the sunrise this morning, I decided to stay in bed, but now feeling like a groggy lorry cause I didn't move, but hopefully, this coffee helps with that lol",768,0
597548574,N_Sportelli,2021-10-06T20:57:42Z,"curses upon the guy who broke the peace that was this coffee shop with a long, loud phone call",33959,0
597548574,N_Sportelli,2021-10-06T17:26:00Z,"working out of a new coffee shop in williamsburg that you should all check out and i found their tumblr, im in love 

https://t.co/Z4S50sH7yy",33959,0
964968784518885380,dfsbismark,2021-10-06T20:57:39Z,@DiscountGosling But was the tumbler filled with decaf coffee?,20105,0
189644262,Agusx1211,2021-10-06T20:57:37Z,@nanexcool @mikedemarais Americano or American coffee?,5510,0
1371952336323674112,daikondesu27,2021-10-06T20:57:35Z,"@dracoinamorata Coffee, vodka, and expensive yet mediocre smelling perfume that supposedly smells like some type of flower.",0,0
1358179788087848965,avokittn,2021-10-06T20:57:29Z,@aurora4ma I will buy you coffee everyday if u want to 😙,4607,0
1578362678,redamonti,2021-10-06T20:57:25Z,"Quartertone #Coffee with my final #illustration, as a #screenprint ☕️ https://t.co/MFnQNdBTDK",270,0
887363870083473409,SuperHacker87,2021-10-06T20:57:24Z,@Daikitei I'll have some coffee cake,112822,0
38742189,deansnuggles,2021-10-06T20:57:13Z,@wendigofucker yall can keep your boring ass coffee shop aus where nothing bad happens ever. I like fluff occasionally too but damn what a BORING thought to never explore trauma in fiction,377778,0
174575718,ZombieDollVR,2021-10-06T20:57:12Z,"Actually went out into humanity today. It felt weird, but I also have coffee milk tea with boba, so I win. 😏",7473,0
1036020243183947776,clover_nsfw,2021-10-06T20:46:20Z,I'm really hoping the 20 minutes of animal crossing announcements isn't just a super drawn-out explanation of the coffee shop,18341,1
1036020243183947776,clover_nsfw,2021-10-06T20:57:10Z,"@storagepc I really don't get why people have been going crazy over it, I had it in new leaf and the coffee-selling minigame wasn't anything to write home about",18341,0
1357607952866177025,Squdrawz,2021-10-06T20:57:09Z,@wakatoshislove Coffee!!,746,0
3063275314,NmfyOrg,2021-10-06T20:57:09Z,"Highlights from #NMF's visit to the Yemeni #Coffee Festival, in which #Farmers  from all Yemeni regions participated beside to coffee associations and many coffee exporting companies.

#InternationalCoffeeDay 
#Entrepreneurship https://t.co/QEHnHJ8RAI",1689,0
1328523825751977986,ghibIitan,2021-10-06T20:57:09Z,mitski lorde fans beefing and it's just iced coffee being flung in each others faces ripping apart tote bags and whatnot,99789,0
855187498208722944,inseongmingi,2021-10-06T20:57:08Z,@YUNHWARlES im 8 hours later but i'll venmo you money for coffee 😭,12581,0
3154195368,nyala_mohammed,2021-10-06T20:57:05Z,"@TheEllenShow It's day 2345 of my @TheEllenShow, tweets omg, please say hi to me, omg I love the new coffee mugs. Love from #TrinidadandTobago",367,0
885232740,DJBlair6847,2021-10-06T20:57:03Z,@865Couple Absolutely stunning. I would love to buy you both coffee or a drink sometime,704,0
30304440,lilacmagnolia,2021-10-06T20:57:01Z,When Artem caught Nicole with one arm The Notebook style with a coffee in his spare hand &gt;&gt;&gt;&gt;&gt;,73195,0
2489156797,vitaminboos,2021-10-06T20:57:00Z,"running on a glass of iced coffee, a bowl of yakisoba and  sunny side up egg with the goal of finishing at least two papers this morning without sleep let's fucking ggoooo https://t.co/7tr1arhhwr",39158,0
840762064406736896,CarolinaStMarks,2021-10-06T20:56:59Z,@gr8prkidcomcas1 @duchessgoldblat Only Ted Lasso would drink coffee. True Anglophiles prefer tea,35793,0
1381051684261089280,Capt_CC,2021-10-06T20:56:57Z,@Geekymom5 Coffee stain couldn't be corrected 🤷‍♂️,10968,0
1381051684261089280,Capt_CC,2021-10-06T18:42:34Z,Came so close to making it without a coffee stain today 🤷‍♂️ https://t.co/mafZelX1of,10968,0
3083249595,iam_sauda,2021-10-06T20:56:53Z,Not me having an anxiety disorder and  drinking coffee,19694,0
17030130,JohnFlanaganII,2021-10-06T20:56:21Z,"@tyhifive I do have a thermos hmm. Never thought about using it to keep hot coffee at my desk. Pro tip, thanks!",10432,0
17030130,JohnFlanaganII,2021-10-06T20:56:51Z,@tyhifive That’s some old coffee!,10432,0
1496198317,sheilasayss,2021-10-06T20:56:50Z,No more coffee patron 🥲,49276,0
18986533,nadinerater,2021-10-06T20:56:49Z,"@VeronikaBarb Oatly is perfect for cereal, soy is a steady standard for coffee",6318,0
1080561226399260672,lpcjc,2021-10-06T20:56:46Z,Home for the first time in almost two years with a nice fire and an Irish Coffee 🇮🇪 https://t.co/9lLjyDTWZu,2169,0
981123872,Glo_inTheDark_,2021-10-06T20:56:43Z,Just finished going over anxiety coping skills with my client two hours ago. I’m now drinking coffee through my current anxiety and nerves 😂😂😂worst therapist ever😂😂,10180,0
2608437536,KitchenCroxley,2021-10-06T20:56:34Z,@UKHospKate Hi Kate! We offer full fat or semi skimmed. Oat and Soya. It’s a balancing act as we endeavour to avoid waste. Environmental issues also concern us hence no almond (reluctantly serving soya). What would you recommend for a small coffee shop please?,12905,0
3380179611,SurgicalTutor,2021-10-06T20:56:32Z,"Back in the last century (surgical house job) our firm had a Very Unhappy SHO. Worked the hardest, 13-14 hour days, knew every detail on every patient: so not a team player. Refused to delegate. Largely silent. No coffee room chat, never joined a night out. Buttoned up so tight https://t.co/y5dPHbeMgm",4970,0
712318281948991490,joaniej1000,2021-10-06T20:56:32Z,@thistallawkgirl I crushed a box of 100 little chocolate bars last weekend.  Had so many coffee crisps my caffeine level must have been of the charts.,7369,0
513556500,qiaomoli,2021-10-06T20:56:30Z,"Been super sick &amp; in pain since August, doctor prescribed antibiotics and an ultrasound. Turns out I have ovarian cysts. Need to stop eating white flour &amp; caffeine. Just went to Dunkin for my second coffee of the day and a donut. Off to a great start!",56571,0
1278042289819078657,leah_from,2021-10-06T20:56:29Z,I *may have had too many Sour Patch Kids and coffee. https://t.co/88YgMwiQJl,31137,0
1731957510,rupertschlegelm,2021-10-06T20:56:26Z,Off topic for once: I fully agree @VangelisVNZ @Lucian_Cernat . Life without coffee is possible but pointless. https://t.co/HnxOLAMrJC,593,2
825998944190726147,jewinthenorth,2021-10-06T20:56:25Z,"@DragonflyJonez Sipping my coffee at 8:00am, getting ready for a day of full blown online fights with people I don’t know and don’t care about: https://t.co/oBRxH0wcVE",42295,0
1061295056362094592,GrahamM23694298,2021-10-06T20:56:23Z,"The most pain I have ever felt is when someone I thought I loved smashed a coffee table over my knee. I have just been watching The Maid, superb but so upsetting. A slight thread here... https://t.co/4ZX84Zc5DC",4663,0
72988365,sleepy___head,2021-10-06T20:56:21Z,Getting new coffee/hot chocolate machines at work! https://t.co/LRLkwnhQ0C,39676,0
134399599,_eemia,2021-10-06T20:56:19Z,Gonna bite the bullet and get myself a coffee machine,8098,0
1092137772331270144,worstcatboy,2021-10-06T20:56:19Z,any first im making coffee and THEN getting back to that aldgoat leather,9466,0
707942751736864768,rosymamacita1,2021-10-06T20:56:19Z,this is true. and sadly drinking more coffee isn't how you get it. https://t.co/Gi5ZrswYeF,4834,0
1173406156280123393,HOONEZZ,2021-10-06T20:56:18Z,"drank coffee n ate mac n cheese. 
i definitely hate myself today :))",2908,0
28746645,LittleCholly,2021-10-06T20:56:18Z,"Just took a nap with a cup of coffee in my hand. I'm gonna need you to work a little faster, coffee.",6822,0
1371824610979766281,bxccabarnes,2021-10-06T20:56:15Z,"@MQTTMURD0CK “so, where is this coffee shop?”",4165,0
174793563,ElViejoFefo,2021-10-06T20:56:13Z,Just destroyed my coffee pot. Im ao clumsy. I also need to replace it before tomorrow or my sister will be tweakinnnn,15250,0
86159085,drewskywalkr,2021-10-06T20:56:10Z,"@gracefrmspace like go touch some grass, look at some trees, and drink a coffee or something",203333,0
1258596547,MommaOfMimo,2021-10-06T20:56:07Z,@fionaleslie The first time I ever put a lidded coffee in a stroller cup holder and then went over a bump. 😳☠️😳☠️ Absolute shock of my life.,4768,0
322265021,safiaqureshi,2021-10-06T20:56:07Z,"Check out my conversation with Alannah Weston, Chairwoman of the Board at @Selfridges Group on ‘How to lead a sustainable business.’ 

Inspiring for those working in sustainability, clean tech snd for female founders ❤️

https://t.co/a7ORw1bDvR via @Audioboom",14585,1
100804841,grippygecko,2021-10-06T20:56:05Z,That Deponia game is good. I had fun and nice to see familiar faces and meet new people watching the stream. Thanks to all of you. sorry @bewareoftheleap was having buffering issues. Need to find a way to make super strong coffee and convince that Wenzel dude he has a water vein.,193,0
16403904,thekateblack,2021-10-06T20:56:05Z,(Thinking of my beautiful powder blue tufted velvet Hollywood Regency chair that an elfin rape sympathist journalist put a wet coffee mug on.),200349,0
254810646,InternetFount,2021-10-06T20:56:04Z,A cup of coffee looks good in the morning. - Why Cofee is better than Women #QotD #QuoteOfTheDay,303,0
553080309,noorroundtheway,2021-10-06T20:56:04Z,had a crush on a m*n from the coffee shop for weeks and finally gave home my card - first text exchange we had he used the phrase “it’s all gucci”……… god I am not one of ur strongest soldiers,11092,0
1138217780896026629,Regalfoxboy,2021-10-06T20:56:04Z,hahah boob milk meme but what if i... made it into a dating sim style lewd game where you order coffee and sweets from different type of cafes....... https://t.co/GqGAR6KhzE,149,1
893792209,The_BaristaPCH,2021-10-06T20:56:03Z,"@WatcherGuru Do you like coffee?

https://t.co/K0DcjNnzK8 https://t.co/GfLrLPMd4O",6415,0
963523765832384513,Punchboarders,2021-10-06T20:56:03Z,"https://t.co/nqcWfZmGqD
Episode 90  Board Court with Concordia vs Rococo! Who would YOU pick and why?
Listen to our Coffee Traders review! We review more of the BGG top 100 and we look back at 18Chesapeake.We discuss recent plays of Furnace, 18MS and Moonshine Empire. #boardgames https://t.co/JgDQ6y2C7V",12797,3
1399043077608718338,Raven_Diava,2021-10-06T20:56:01Z,"@AnneOfNassau + disturb the peace and safety of her diner. Yeah?” She searched Anne’s face, gesturing to the booth she had just come from. “Food and coffee. Start there? I don’t know 𝘩𝘰𝘸 you got here but I can tell you Mom wasn’t behind it. She’s too busy with her man and hoping I’ll +",105,0
1079615690984701953,clairecm7,2021-10-06T20:55:59Z,@rivgrrl A coffee doctor,18411,0
1178742236420493313,RosieHendo1,2021-10-06T20:55:59Z,"Getting very excited about a few short trips coming up soon to see good boys!
Hopefully in November I'll have a bit more time to meet people for cash/coffee in Mcr and get to London with some free time in my trip, lucky you!
Boys keen to pay me in person should reach out 😊",8672,1
1184497764060794880,tayzaab,2021-10-06T20:55:44Z,@queserasarasara coffee really kills the vibe ngl,29639,0
1184497764060794880,tayzaab,2021-10-06T20:55:57Z,@queserasarasara but having coffee AFTER is great yessss,29639,0
287844910,TankMadeHistory,2021-10-06T20:55:56Z,The same way you need coffee... Is the same way i need weed,4763,0
2303362759,TheGlassyLass,2021-10-06T20:55:51Z,Two beautiful custom printed coffee mugs ready to ship to their new home! What can I do for you? - https://t.co/x9neDKXEc3 https://t.co/mjWpCtZefs,790,0
87748556,DanielRCrosier,2021-10-06T20:55:50Z,David Bowie and coffee. #davidbowie #andcoffee,19619,0
3369160445,kippaxcity73,2021-10-06T20:55:50Z,@CallOfTheWild_2 @BenKearns5 @KingOfT08114671 @InsulateLove Can’t they take their own tea and coffee?,12351,0
1327708485983801346,JoshHipHops,2021-10-06T20:55:50Z,@uhhhhhhJacob tbf the coffee pot was awfully hot,19719,0
1104688826486870016,lonelyfag15,2021-10-06T20:55:46Z,That room temperature last 1/4th of your coffee hits duffwrent,147036,0
16684567,amascriver,2021-10-06T20:55:44Z,"Hi, it's been busy but I wrote a thing 👀 This one is about coffee, community and automation taking over the hospitality industry. 👇 Read it!!! https://t.co/M3dWLuwWY1",57678,2
1420120510302670852,SarahM43875060,2021-10-06T20:55:42Z,"@R_I_C_H_E_S kudos to you and your friend.. protesting, investigating and getting Cassie to talk. Please lmk your Venmo! Get coffee or anything you’d like!",32,0
4883810108,DRWANNLUTHAKING,2021-10-06T20:55:42Z,"@TxxRedd @UhWhoSaidDat Well i dont even drink coffee, my ass somehow read tea the first time 😂😂😂😂",8,0
14253911,mikedemarais,2021-10-06T20:55:41Z,"this coffee tastes like water, do i have covid?",88639,0
344853481,GrumpyXian,2021-10-06T20:55:40Z,"They said I could buy us coffee""the next time"" BUT THEY KEEP DOING THIS SO THERE NEVER IS A NEXT TIME 😂😂",20799,0
950224982294089728,largecovfefe,2021-10-06T20:55:38Z,@thatcatblanket @IrvingPD :/ Did you miss Coffee With A Cop this morning?,7354,0
1934741881,SedonaRockss,2021-10-06T20:55:31Z,@AriMelber Less sugar I could accept and develop a taste for (learned to love black coffee). Artificial sugar? Never.,17224,0
231556296,lorenzofololo,2021-10-06T20:55:29Z,I desperately need coffee,46438,0
1313969908942684160,ShawnGumataotao,2021-10-06T20:55:27Z,First cup of coffee. Done. Need a second cup. Meetings dominating my late morning and late afternoon #guam #livinginparadise #coffee #love #smallbusiness,2754,1
1488727039,KevinWLook,2021-10-06T20:55:27Z,@Jmood17 Covid. Everything is related to Covid. This morning my coffee pot quit working. Darn Covid. Lol,28705,0
171657474,CJAY92,2021-10-06T20:55:25Z,"When you're making your coffee in the morning, just ask for us. WE'RE ALWAYS IN YOUR HOUSE, in a non creepy way. ~Reap https://t.co/hU2aDiwx57",12152,0
1357475428345249792,SKYCRYPTOBOOMER,2021-10-06T20:55:24Z,"Recommend watching Stefan’s @grossehalbuer interview! Cool!

And I was lucky enough for my “Coffee &amp; Curry” was shown during the interview 😁!

Link further below! https://t.co/bgHofBjBc2 https://t.co/GwvJs4jNA3",11648,1
1012383703719337984,MeghanDiVitoCS,2021-10-06T20:55:23Z,"When you feel sluggish during the workday, do you gravitate towards another cup of coffee?  Find out why napping, daydreaming, and breathing might give you more of the energy boost you are looking for by clicking the link below. https://t.co/VdJ0UhY0G4",29,0
18829623,YourPal_Michael,2021-10-06T20:55:19Z,"@LoveMorePeople @lillydancyger Before you start I recommend grabbing some coffee, tea, or something stronger 😂 https://t.co/MhcGsSiPg5",1202,0
63558689,RikHenderson,2021-10-06T20:55:18Z,@paullamkin I took out a glass coffee table 🤣,2178,0
474471080,yeaweknoe,2021-10-06T20:55:18Z,Damn when y’all kids only gonna be  4’10 cuz you gave them coffee.,2485,0
25401425,thecwordradio,2021-10-06T20:55:18Z,Tried making stovetop coffee without putting the coffee in. How's your morning going?,7827,0
1188658319776538625,CynNunez2,2021-10-06T20:55:16Z,@HopiumCoffee @CryptoWhale Please pick me 🥺 I love coffee ☕️,30460,0
1121955970848923648,jonzboribor,2021-10-06T20:55:15Z,iced coffee,176,0
1113726024242434048,Jacobbbbbbb4,2021-10-06T20:55:14Z,Pandesal plus coffee while drunk is god tier,1066,0
131554150,mariokartdwi,2021-10-06T20:55:13Z,10 Coffee Table Books That Will Mask the Fact That You Have No Personality,117823,0
1040356817031847937,SololoPyati,2021-10-06T20:55:12Z,@Itsatuhairwe @birungi_flor @RobertieM7 @mkiboneka Lato+tea+coffee = agriculture,9677,0
39555604,jenneraub,2021-10-06T20:55:11Z,@snorman1776 @Lt_Morant @greg_travis @Reroot_Flyover @sarahbeth345 @angrybklynmom That can be the tagline of the coffee table book I want to make about covid insanity!,48061,0
1389482102064697344,Li0nSqueezy,2021-10-06T20:55:11Z,"Humans really said, “let’s soak water in roasted cherry pits.” to invent coffee.",4272,1
4562028629,1MediaWorld,2021-10-06T20:55:05Z,The Morning Coffee Show https://t.co/YSUDJoQJqd,56,0
1024339606416777216,TimPonstingleCS,2021-10-06T20:55:04Z,"When you feel sluggish during the workday, do you gravitate towards another cup of coffee?  Find out why napping, daydreaming, and breathing might give you more of the energy boost you are looking for by clicking the link below. https://t.co/CqbWOwZ8GK",64,0
1314627660971114496,haotiniest,2021-10-06T20:55:04Z,"my mom served me a slice of carrot cake and home made iced coffee in bed, afterwards i went on a picnic with my grandmother and ate aniskringle she had baked herself, afterwards we sat at a cafe and people watched. then me and her went shopping for some halloween decorations",6665,0
1238937037123665920,BirateQueen,2021-10-06T20:55:01Z,"Halloween season, Halloween coffee 🖤 https://t.co/vQKqIAlgx9",39183,0
1071090825319219200,encorefairy,2021-10-06T20:54:58Z,What make it worse is im not a coffee drinker.....i have gstric so everytime i drink that thing i will have an upset stomach but i have no choice 😹 i actually feel like throwing up rn,80077,0
1071090825319219200,encorefairy,2021-10-06T20:53:49Z,"Everyone joining selca day while im here in front of my laptop with my third cup of coffee,changing study playlist and beats and STILL yawning um so fun 😹💔",80077,0
1277310832511037440,tatamicplz,2021-10-06T20:54:57Z,@jacquieorsmthn @bread_jennie @coffee_n_ice @warmlqttae @monocinders see??? exposed. you don’t even know what ure talkin about jacquie,1984,0
1426182579301060611,sad_bitch_22,2021-10-06T20:54:51Z,if you walk into a coffee shop 5 minutes before they close how does it feel to know you’re going to hell?,130,0
382995398,LordJerms,2021-10-06T20:54:50Z,bitches be like “i don’t know why i’m so lightheaded” and the only thing they consumed was an iced coffee at 9am,6467,0
528072322,woodratherBded,2021-10-06T20:54:49Z,My iced coffee lasted approximately 45 seconds,17042,0
2590191749,Zandy_elletnahc,2021-10-06T20:42:24Z,"@TlalengMo 😭😭😭 I am on my third flying fish, let me wash it down with coffee",171271,0
2590191749,Zandy_elletnahc,2021-10-06T20:54:46Z,"@Sgasa_ Two hours nap, then wash it down with coffee, I'll be fine",171271,0
1128424957686497280,ivan68827564,2021-10-06T20:54:45Z,McDonald’s iced coffee ain’t it 🤢,294,0
2705752057,ChinoHills_PD,2021-10-06T20:54:44Z,We had a surprise visit from @YoungKimCA today who was kind  enough to bring us coffee and good conversation. Anytime is a good time to discuss how we can make our city #safer and #stronger together for our citizens. https://t.co/8hdkm42NWW,3011,5
1276973310610419712,Ganamonapp,2021-10-06T20:54:42Z,@perfgimmick WHO IS TALKING ABOUT TIT COFFEE I ASKED WHAT ANIMAL YOU WOULD SPEAK WITH IF YOU HAD THE CHANCE,7501,0
724348975214682114,eponinetaire,2021-10-06T20:54:41Z,Coffee https://t.co/8hBJrxQsFr,63210,0
276055250,AaronMckenzie_,2021-10-06T20:54:33Z,Coffee containing crack https://t.co/rI2jvy09Eo,11846,0
949502457134157824,TheLadyAnatola,2021-10-06T20:54:33Z,"@DropTheDie I thought this was a haiku for a second. ^^; So here is a haiku version of it.

Messed up my coffee
Eggs overcooked, toast was stale
Breakfast betrayed me",21465,0
1031070020778913792,Toddandrewb,2021-10-06T20:54:31Z,Not me wondering my sim dying on the toilet after having a taco bell quesorito and a monster coffee drink for breakfast,4839,0
3078715192,A_A_Sadr,2021-10-06T20:54:26Z,"All of our beautiful moments ... our first sip of morning coffee, our children begging to play with us, the blaze of fall colors burning through the leaves in October ... All of that is the world trying to wake us up to what a miracle it is to be alive. We should pay attention. https://t.co/2uj6w9Ykgx",7307,0
1036273521062801409,zstylmn,2021-10-06T20:54:24Z,@sixfootw0 half the time I drink coffee I get tired : |,30416,0
84339564,Shes_jaded,2021-10-06T20:54:23Z,Not me needing a 3rd cup of coffee today.,2131,0
738566857599254529,jazminxfranco,2021-10-06T20:54:21Z,My toxic trait is I’ll smoke to fall asleep but I will drink monsters and coffee all day to stay awake 😪,14420,1
790766804868096000,russdstephenson,2021-10-06T20:54:17Z,@MattGertz Oh no! My coffee ☕!!!!,441,0
65826122,Tracinski,2021-10-06T20:54:15Z,"@dabi2k 1. The Japanese stock market collapsed and they had a decade of stagnation.

2. She found out that Japanese men think a woman’s job is to bring them coffee.",10138,0
3266803220,ImGreekxx,2021-10-06T20:54:10Z,@DesirayPure That’s why I’m a coffee lover ☕️👀☕️ sensational body Desiray 🍰❤️,165755,0
1408692411757256707,KrikkitMotel,2021-10-06T20:54:09Z,Time evaporates like coffee on your breath.,13896,0
